1-0	1-nsubj	11-conj
1-1	12-root	0-conj
1-2	10-mark	0-conj
1-3	4-case	0-conj
1-4	10-nmod	0-conj
1-5	4-nummod	6-nummod
1-6	10-dobj	0-conj
1-7	6-nmodCOLposs	0-conj
1-8	6-case	0-conj
1-9	10-compoundCOLlvc	0-conj
1-10	1-ccomp	0-conj
1-11	1-punct	12-root

2-0	2-nsubj	25-conj
2-1	0-nmodCOLposs	0-conj
2-2	26-root	0-conj
2-3	9-mark	0-conj
2-4	9-nsubj	0-conj
2-5	7-case	0-conj
2-6	7-det	7-det
2-7	9-nmod	0-conj
2-8	9-compoundCOLlvc	0-conj
2-9	2-ccomp	0-conj
2-10	9-punct	0-conj
2-11	12-det	12-det
2-12	13-nmod	0-conj
2-13	9-conj	0-conj
2-14	23-mark	0-conj
2-15	16-case	0-conj
2-16	23-nmod	0-conj
2-17	21-mark	0-conj
2-18	19-case	0-conj
2-19	21-nmod	0-conj
2-20	19-nmodCOLposs	0-conj
2-21	16-aclCOLrelcl	0-conj
2-22	23-punct	0-conj
2-23	13-ccomp	0-conj
2-24	23-cop	0-conj
2-25	2-punct	26-root

3-0	10-nsubj	11-conj
3-1	10-punct	0-conj
3-2	3-case	0-conj
3-3	10-nmod	0-conj
3-4	3-nmodCOLposs	0-conj
3-5	6-case	0-conj
3-6	10-nmod	0-conj
3-7	6-name	0-conj
3-8	7-name	0-conj
3-9	10-compoundCOLlvc	0-conj
3-10	12-root	0-conj
3-11	10-punct	12-root

4-0	10-nsubj	20-conj
4-1	2-nummod	2-nummod
4-2	0-nmodCOLposs	0-conj
4-3	5-case	0-conj
4-4	5-nummod	5-nummod
4-5	10-nmod	0-conj
4-6	5-name	0-conj
4-7	6-cc	0-conj
4-8	6-conj	0-conj
4-9	10-compoundCOLlvc	0-conj
4-10	21-root	0-conj
4-11	19-mark	0-conj
4-12	13-case	0-conj
4-13	19-nmod	0-conj
4-14	13-nmodCOLposs	0-conj
4-15	14-nmodCOLposs	0-conj
4-16	17-case	0-conj
4-17	15-nmod	0-conj
4-18	19-compoundCOLlvc	0-conj
4-19	10-ccomp	0-conj
4-20	10-punct	21-root

5-0	31-dislocated	42-conj
5-1	6-mark	0-conj
5-2	6-nsubj	0-conj
5-3	2-name	0-conj
5-4	5-case	0-conj
5-5	6-nmod	0-conj
5-6	0-aclCOLrelcl	0-conj
5-7	12-mark	0-conj
5-8	12-dobj	0-conj
5-9	8-case	0-conj
5-10	11-case	0-conj
5-11	12-nmod	0-conj
5-12	6-ccomp	0-conj
5-13	31-punct	0-conj
5-14	15-case	0-conj
5-15	31-nmod	0-conj
5-16	15-name	0-conj
5-17	16-name	0-conj
5-18	16-cc	0-conj
5-19	16-conj	0-conj
5-20	19-name	0-conj
5-21	19-cc	0-conj
5-22	19-conj	0-conj
5-23	31-punct	0-conj
5-24	25-det	25-det
5-25	31-nsubj	0-conj
5-26	27-case	0-conj
5-27	25-nmod	0-conj
5-28	31-dobj	0-conj
5-29	28-case	0-conj
5-30	31-compoundCOLlvc	29-amod
5-31	43-root	30-conj
5-32	31-punct	30-conj
5-33	34-advmod	0-conj
5-34	31-advcl	33-amod
5-35	34-cop	34-conj
5-36	39-nsubj	34-conj
5-37	36-nmodCOLposs	34-conj
5-38	39-nmod	34-conj
5-39	34-ccomp	34-conj
5-40	39-cop	0-conj
5-41	40-aux	0-conj
5-42	31-punct	43-root

6-0	1-det	1-det
6-1	4-dobj	52-conj
6-2	1-case	1-conj
6-3	4-aux	1-conj
6-4	53-root	1-conj
6-5	7-mark	1-conj
6-6	7-nsubj	1-conj
6-7	4-ccomp	1-conj
6-8	7-amod	7-amod
6-9	7-cop	8-conj
6-10	7-punct	8-conj
6-11	7-cc	8-conj
6-12	28-nsubj	8-conj
6-13	14-case	8-conj
